center_id,descripcio_servei,nom,adreça,titularitat,temps_mitja_espera,places_publiques,places_privades,places_totals
9807,Residència assistida per a gent gran - temporal o permanent,Residència assistida Mediterrània,"C. Francolí (Urbanització Les Sureres) 08304 Mataró,Maresme","Illa del Maresme, SL",1 any i 7 mesos,17,18,35
9808,Residència assistida per a gent gran - temporal o permanent,Residència assistida Novallar de Mediona,"C. del Futbol, s/n (Urbanització Font del Bosc) 08773 Mediona,Alt Penedès","Novallar de Mediona, SL",1 any i 6 mesos,51,90,141
9809,Residència assistida per a gent gran - temporal o permanent,Llar Municipal d'Avis Dr. Josep Mestre,"C. Pintor Carbonell, 8 08750 Molins de Rei,Baix Llobregat",Ajuntament de Molins de Rei,2 anys i 3 mesos,30,,
9810,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Santa Rosa,"C. Álvarez de Castro, s/n 08100 Mollet del Vallès,Vallès Oriental",Generalitat de Catalunya,1 any i 5 mesos,80,,
9811,Residència assistida per a gent gran - temporal o permanent,Residència la Immaculada,"C. Sant Jordi, 2 08100 Mollet del Vallès,Vallès Oriental",Fundació Casa Asil Parroquial de la Immaculada,5 anys i 3 mesos,11,27,38
9812,Residència assistida per a gent gran - temporal o permanent,Residència les Masies de Mollet,"c. Can Flequer, 48 08100 Mollet del Vallès,Vallès Oriental","Residència les Masies de Mollet, SL",5 mesos,39,109,148
9813,Residència assistida per a gent gran - temporal o permanent,Residencia Santa María,"C. Vallès, 51-53 08110 Montcada i Reixac,Vallès Occidental","Calaf Rajo y Asociados, SL",11 mesos,37,,
9814,Residència assistida per a gent gran - temporal o permanent,Centre Gerotològic Vila-nova,"C. Vilanova, 3-5 08110 Montcada i Reixac,Vallès Occidental","Residència La Llar de Vilanova, SL",,,25,
9815,Residència assistida per a gent gran - temporal o permanent,Residència per a la gent gran els Tells,"C. Santiago Rusiñol, 8 08585 Montesquiu,Osona",Ajuntament de Montesquiu,5 mesos,20,6,26
9816,Residència assistida per a gent gran - temporal o permanent,Hotel Congost (servei de residència assistida),"Ctr. de Ribes, 45 08590 Figaró-Montmany,Vallès Oriental","RLE, SA",5 mesos,48,20,68
9817,Residència assistida per a gent gran - temporal o permanent,Residencia Angelus,"C. Escales de l'Àngelus, s/n 08590 Figaró-Montmany,Vallès Oriental","Masol Residencial, SL",2 mesos,33,2,35
9818,Residència assistida per a gent gran - temporal o permanent,Residència Montmeló,"C. Poeta Joan Maragall, 29 08160 Montmeló,Vallès Oriental",Ajuntament de Montmeló,2 anys i 11 mesos,13,23,36
9820,Residència assistida per a gent gran - temporal o permanent,Residències de Catalunya,"Ctr. de Moià a Manresa, Km 26,5 08180 Moià,Moianès","Residència Torre d'Esplugues, S.L.",,,40,
9822,Residència assistida per a gent gran - temporal o permanent,Hospital Residència de la Vila de Moià (servei de residència assistida),"Pça. de l'Hospital, 2 08180 Moià,Moianès",Hospital Residència de la Vila de Moià,2 anys i 8 mesos,21,35,56
9823,Residència assistida per a gent gran - temporal o permanent,Residència Navarcles,"C. Creueta, 51 08270 Navarcles,Bages","Sant Andreu Salut, Fundació Privada",10 mesos,62,40,102
9824,Residència assistida per a gent gran - temporal o permanent,Residència d'Avis Navàs (servei de residència assistida),"C. Castelladral, s/n 08670 Navàs,Bages",Ajuntament de Navàs,11 mesos,43,22,65
9825,Residència assistida per a gent gran - temporal o permanent,Residència Sant Sebastià,"C. Frederica Montseny, 14-16 08795 Olesa de Bonesvalls,Alt Penedès","Residència Sant Sebastià, S.L.",3 mesos,40,2,42
9826,Residència assistida per a gent gran - temporal o permanent,Residència d'Avis Nostra Senyora de Montserrat,"C. Colon, 149 08640 Olesa de Montserrat,Baix Llobregat","Fundació ""Residència d'Avis Ntra. Sra. de Montserrat""",3 anys i 3 mesos,21,39,60
9827,Residència assistida per a gent gran - temporal o permanent,Residència Fundació Privada Santa Oliva (servei de residència assistida),"C. Argelines, 137 08640 Olesa de Montserrat,Baix Llobregat",Fundació Privada Santa Oliva,8 mesos,91,15,106
9830,Residència assistida per a gent gran - temporal o permanent,Geriàtric Palafolls,"Ctr. Vella de Malgrat a Blanes, Km 2,5 08389 Palafolls,Maresme","Geriàtric Palafolls, S.L.",8 mesos,50,7,57
9831,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica assistida Residencial Palau,"Av. Catalunya, 264-266 08184 Palau-solità i Plegamans,Vallès Occidental","Glolvi, SL",5 mesos,142,38,180
9833,Residència assistida per a gent gran - temporal o permanent,Residencia Geriátrica Roma,"Av. Generalitat, 70 08780 Pallejà,Baix Llobregat","Residencia Geriátrica Roma, S.L.",1 any i 10 mesos,25,15,40
9835,Residència assistida per a gent gran - temporal o permanent,Residencia geriátrica Yayo Toni,"C. Vidal i Barraquer, 21 (Urb. Fontpineda) 08780 Pallejà,Baix Llobregat","Grupo Ainiri, SL",3 mesos,24,1,25
9836,Residència assistida per a gent gran - temporal o permanent,Residència Fontpineda 2000,"Av. Gran Via Fontpineda, 7-9 08780 Pallejà,Baix Llobregat","Residència Fontpineda 2000, SL",1 any,18,23,41
9837,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Les Masies de Pallejà,"Psg. Les Masies, 23 08780 Pallejà,Baix Llobregat","Residència Geriàtrica Les Massies de Pallejà, SL",,,42,
9838,Residència assistida per a gent gran - temporal o permanent,"Residència per a gent gran ""Pedra Serrada""","Av. Pedra del Diable, 20 08150 Parets del Vallès,Vallès Oriental",Fundació Sanitària de Mollet,2 anys i 6 mesos,48,12,60
9841,Residència assistida per a gent gran - temporal o permanent,Residència Meritxell,"C. Doctor Carles, 38 08784 Piera,Anoia","Minihotel de la Tercera Edad, S.L.",4 mesos,27,2,29
9842,Residència assistida per a gent gran - temporal o permanent,S.R. Lux Unitat Residencial,"C. Joan XXIII, 19 08784 Piera,Anoia","Assistència i Confort, SL",,,34,
9843,Residència assistida per a gent gran - temporal o permanent,Residencial Sant Crist 3a Edat,"C. Folch i Torres, 50 08784 Piera,Anoia","Residencial Sant Crist 3a Edat, SL",4 mesos,25,9,34
9844,Residència assistida per a gent gran - temporal o permanent,Residència La Torreta de Piera,"Av. Barcelona, 26 08784 Piera,Anoia","Residència La Torreta de Piera, SL",2 anys i 6 mesos,9,41,50
9845,Residència assistida per a gent gran - temporal o permanent,Residència Pineda,"C. Jacinto Benavente, 16 08397 Pineda de Mar,Maresme","Hotel Residencia Tercera Edad Pineda, SL",3 mesos,50,6,56
9846,Residència assistida per a gent gran - temporal o permanent,Residencia geriátrica Paradís del Mar,"C. del Mar, 46 08397 Pineda de Mar,Maresme","Villarta Maresme, SL",2 anys i 9 mesos,7,30,37
9847,Residència assistida per a gent gran - temporal o permanent,Residència Mini Park,"C. Consulat de mar, 7 08397 Pineda de Mar,Maresme","Grup Avebar Geriàtrics, SL",1 any,24,36,60
9848,Residència assistida per a gent gran - temporal o permanent,Residència tercera edat Els Arcs,"C. Josep M. Bertomeu, 83, cantonada Jaume Balmes 08397 Pineda de Mar,Maresme","Residència tercera edat Els Arcs, SLU",Més de 3 anys,20,62,82
9849,Residència assistida per a gent gran - temporal o permanent,Residència d'avis de la Pobla de Lillet (servei de residència assistida),"Pge. Pare Ramon, 2 08696 Pobla de Lillet, la,Berguedà",Fundació Residència d'Avis de la Pobla de Lillet,2 mesos,60,22,82
9850,Residència assistida per a gent gran - temporal o permanent,Residència Gravi,"Urb. Serra Maurina, 18 08213 Polinyà,Vallès Occidental","Geriátrico Alai, S.L.",3 mesos,31,2,33
9851,Residència assistida per a gent gran - temporal o permanent,La Llar del Prat,"C. Frederic Soler, 1 08820 Prat de Llobregat, el,Baix Llobregat","Avis Domi, SL",1 any,11,13,24
9852,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Onze de Setembre,"Av. Onze de Setembre, s/n 08820 Prat de Llobregat, el,Baix Llobregat",Generalitat de Catalunya,1 any i 5 mesos,90,,
9854,Residència assistida per a gent gran - temporal o permanent,Residència Bon Estar,"C. Camí Ral, 158 08330 Premià de Mar,Maresme","REHIGI, SL",4 mesos,27,3,30
9855,Residència assistida per a gent gran - temporal o permanent,Geriàtric Confort,"C. Sant Miquel, 42 08330 Premià de Mar,Maresme","Geriàtric Confort, S.L.",7 mesos,37,11,48
9856,Residència assistida per a gent gran - temporal o permanent,Casal Benèfic Premianenc (servei de residència assistida),"C. Sant Miquel, 90 08330 Premià de Mar,Maresme",Fundació Privada Casal Benèfic Premianenc,1 any i 5 mesos,46,26,72
9858,Residència assistida per a gent gran - temporal o permanent,Residència Assistida Vila Clavellina,"C. Rafael Casanovas, 3 08330 Premià de Mar,Maresme","Residència Tercera Edat L'Onada, SL",2 anys i 1 mes,71,201,272
9859,Residència assistida per a gent gran - temporal o permanent,Residència Assistida DomusVi Mont Martí,"Ctr. Casserres, 1 08692 Puig-reig,Berguedà","SAR Residencial y Asistencial,SAU",2 mesos,90,,
9861,Residència assistida per a gent gran - temporal o permanent,Hogar Mevi,"C. Calvari, 120 08291 Ripollet,Vallès Occidental","Residència d'Avis Ripollet, SL",11 mesos,20,3,23
9862,Residència assistida per a gent gran - temporal o permanent,Llar d'Avis Verge de la Salut La Roca,"C. Puigmal, 22 08430 Roca del Vallès, la,Vallès Oriental","DP Consultores de Dependencia, SLU",,,18,
9863,Residència assistida per a gent gran - temporal o permanent,Residència Fundació Privada Can Planoles,"C. Residència, 9 08510 Roda de Ter,Osona",Fundació Privada Can Planoles,1 any i 1 mes,45,27,72
9864,Residència assistida per a gent gran - temporal o permanent,Residència d'avis Sant Jaume,"C. Sant Jaume, 2 08191 Rubí,Vallès Occidental","Rubimaes I, S.L.",2 anys i 3 mesos,9,19,28
9865,Residència assistida per a gent gran - temporal o permanent,Residència de la 3a edat els Avets,"C. Rossinyol, 27, tor 08191 Rubí,Vallès Occidental","Serveis residencials per la tercera edat els Avets, SL",2 anys i 4 mesos,6,32,38
9866,Residència assistida per a gent gran - temporal o permanent,Residència el Cel de Rubí,"Av. Estatut, 119 08191 Rubí,Vallès Occidental","El Cel de Rubí, SL",2 anys i 2 mesos,17,35,52
9867,Residència assistida per a gent gran - temporal o permanent,Centro de Servicios Asistenciales Amanecer,"C. Sant Jaume, 28A 08191 Rubí,Vallès Occidental","Estudios y Recursos Globales, SL",1 any i 3 mesos,47,13,60
9868,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Rubí,"C. Lepant, 31-33 08191 Rubí,Vallès Occidental",Generalitat de Catalunya,1 any i 3 mesos,90,,
9869,Residència assistida per a gent gran - temporal o permanent,Residència Conxita Valls,"C. Camí d'Ullastrell/Camí de Sant Muç 08191 Rubí,Vallès Occidental","Asistencial Rubí, SLL",2 anys i 2 mesos,32,20,52
9870,Residència assistida per a gent gran - temporal o permanent,Residència Santa Rita - Sabadell,"C. Les Planes, 25 08201 Sabadell,Vallès Occidental","Assistential Cresgra Services, SL",1 any i 3 mesos,54,14,68
9871,Residència assistida per a gent gran - temporal o permanent,Residència Vallès,"C. Sol, 76 08201 Sabadell,Vallès Occidental","Seascer, SL",9 mesos,18,13,31
9873,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Santa Rosalia,"C. Escola Pia, 2 08201 Sabadell,Vallès Occidental","Residència Geriàtrica Santa Rosalia, S.L.",1 any i 2 mesos,14,19,33
9874,Residència assistida per a gent gran - temporal o permanent,Residència Vivaldi,"C. Portugal, 74 08201 Sabadell,Vallès Occidental","Maria Duran, S.L.",1 any i 7 mesos,14,13,27
9875,Residència assistida per a gent gran - temporal o permanent,Residència Dolça Llar,"C. Gràcia, 163 08201 Sabadell,Vallès Occidental",Albera Busines SL,,,21,
9876,Residència assistida per a gent gran - temporal o permanent,Residència La Font,"C. Llobet, 42-44 08202 Sabadell,Vallès Occidental","Residencia La Font, Sociedad Limitada",1 any i 1 mes,35,5,40
9877,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica La Creueta,"C. Creueta, 90-92 08202 Sabadell,Vallès Occidental","Mutuam, Mútua de Previsió Social",1 any i 5 mesos,55,13,68
9878,Residència assistida per a gent gran - temporal o permanent,Residència Sant Francesc,"C. Sant Francesc, 10 08202 Sabadell,Vallès Occidental","Residencias Asistenciales, S.L.",1 any i 5 mesos,21,6,27
9879,Residència assistida per a gent gran - temporal o permanent,Residència la Font II,"C. Onze de Setembre, 120 08202 Sabadell,Vallès Occidental","Residencia La Font, Sociedad Limitada",2 anys i 7 mesos,15,33,48
9881,Residència assistida per a gent gran - temporal o permanent,Residència Ciutat de Sabadell Serveis Sòcio-sanitaris,"C. Bilbao, 13 08202 Sabadell,Vallès Occidental","Vima Residencial, SL",1 any i 3 mesos,64,22,86
9882,Residència assistida per a gent gran - temporal o permanent,Residencia Vivendi,"C. Riego, 52 08202 Sabadell,Vallès Occidental","Residencias Asistenciales, S.L.",1 any,20,5,25
9883,Residència assistida per a gent gran - temporal o permanent,Residència Assistida Roma,"C. Estació, 28 08202 Sabadell,Vallès Occidental","Centro de día y servicios geriátricos Roma, SL",,,19,
9885,Residència assistida per a gent gran - temporal o permanent,Residencial El Parc,"C. Buxeda, 48 08203 Sabadell,Vallès Occidental","Gran Via BCN, SL",,,24,
9887,Residència assistida per a gent gran - temporal o permanent,Centre Geriàtric del Vallès,"C. Salvany, 46-50 08203 Sabadell,Vallès Occidental","Centre Geriàtric del Vallès, SA",1 any i 2 mesos,45,7,52
9888,Residència assistida per a gent gran - temporal o permanent,"Allegra, Complex residencial per a la gent gran (Residència assistida)","C. Sardà, 120 08203 Sabadell,Vallès Occidental","EXPLOGERON, SL",Més de 3 anys,24,192,216
9889,Residència assistida per a gent gran - temporal o permanent,Residència Assistida DomusVi Sabadell Ciutat,"Ctr. de Mollet, 20 08203 Sabadell,Vallès Occidental","SAR Residencial y Asistencial,SAU",2 anys i 11 mesos,32,88,120
9891,Residència assistida per a gent gran - temporal o permanent,Residència Jardins de Castellarnau,"Av. La Pau, 5 08206 Sabadell,Vallès Occidental","Jardins de Castellarnau, SL",2 anys i 5 mesos,4,113,117
9893,Residència assistida per a gent gran - temporal o permanent,Residència assistida Sabadell Gent Gran,"Rda. Collsalarca, 217-219 08207 Sabadell,Vallès Occidental","Sabadell Gent Gran, centre de serveis, SA",2 anys i 4 mesos,81,49,130
9894,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Baells,"C. Sant Miquel, 32 08208 Sabadell,Vallès Occidental","Residències geriàtriques Baells-Carrera, SL",10 mesos,20,6,26
9896,Residència assistida per a gent gran - temporal o permanent,Residència Municipal Sant Bernat (servei de residència assistida),"C. Sant Bernat, 32 08650 Sallent,Bages",Ajuntament de Sallent,1 any i 11 mesos,19,30,49
9897,Residència assistida per a gent gran - temporal o permanent,Residència Sant Francesc,"C. Camí de Juncadella, s/n 08251 Santpedor,Bages","Sant Francesc d'Assís, S.L.",2 anys i 2 mesos,27,63,90
9898,Residència assistida per a gent gran - temporal o permanent,Residència Municipal de Santpedor - Can Jorba,"C. Salvador Espriu, 10 08251 Santpedor,Bages",Ajuntament de Santpedor,11 mesos,30,60,90
9900,Residència assistida per a gent gran - temporal o permanent,Residència Mossèn Anton,"Pça. Mossèn Anton, 7 B 08930 Sant Adrià de Besòs,Barcelonès","Residència Mossèn Anton, SLU",,,21,
9901,Residència assistida per a gent gran - temporal o permanent,Residencia Matacás,"Av. Eduard Maristany, 65-69 08930 Sant Adrià de Besòs,Barcelonès","Protocolo Residencial, SL",,60,117,177
9902,Residència assistida per a gent gran - temporal o permanent,Residència Doctor Gerard Manresa,"C. Mossèn Narcís Prat, s/n 08740 Sant Andreu de la Barca,Baix Llobregat",Fundación Organismo Benéfico Asistencial O.B.A.,6 mesos,69,26,95
9903,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Nostra Senyora,"Pça. Font de la Roda, 33 08740 Sant Andreu de la Barca,Baix Llobregat","Residència Geriàtrica Nostra Senyora, S.L.",6 mesos,19,6,25
9904,Residència assistida per a gent gran - temporal o permanent,Vitalia Sant Andreu centre per a gent gran (residència assistida),"C. Serra del Cadí, cantonada Pedraforca, s/n 08740 Sant Andreu de la Barca,Baix Llobregat","Vitalia Suite, SL",6 mesos,202,10,212
