center_id,descripcio_servei,nom,adreça,titularitat,temps_mitja_espera,places_publiques,places_privades,places_totals
10300,Residència assistida per a gent gran - temporal o permanent,Residència Marià Fortuny,"C. Escultor Sunyol, s/n","SAGESSA, Assistència Sanitària i Social, SA",4 mesosinfo,52,12,64
10301,Residència assistida per a gent gran - temporal o permanent,Residencia assistida Colisée Misericordia,"C. Isabel Villena, 2","La Saleta Care, SL",11 mesosinfo,102,46,148
10302,Residència assistida per a gent gran - temporal o permanent,Residència Passeig Prim (servei de residència assistida),"C. Baldomero Galofré, 3-5","Residència Passeig Prim, SL",1 any i 1 mesinfo,7,43,50
10303,Residència assistida per a gent gran - temporal o permanent,Residència 3a Edat i Centre de Serveis L'Onada Riudoms (servei de residència assistida),"C. Salvador Espriu, 65","Residència Tercera Edat L'Onada, SL",8 mesosinfo,75,19,94
10304,Residència assistida per a gent gran - temporal o permanent,Hotel Residencia Geriátrica Bará Bahía,"C. Vall d'Aran, 7","Bará Bahía, SL",1 any i 2 mesosinfo,31,7,38
10305,Residència assistida per a gent gran - temporal o permanent,Colisée Roda Barà,"C. Mirador de Barà, s/n","La Saleta Care, SL",3 mesosinfo,80,8,88
10306,Residència assistida per a gent gran - temporal o permanent,Residència L'Onada Golden Beach,"Av. Països Catalans, 30","L'Onada Golden Beach, SL",7 mesosinfo,108,26,134
10307,Residència assistida per a gent gran - temporal o permanent,Residència assistida Centre Vima,"Av. dels Esports, 27","Serveis de Geriatria Alfacs, SL",7 mesosinfo,130,50,180
10308,Residència assistida per a gent gran - temporal o permanent,"Llar-residència ""Ntra. Sra. del Carme""","Ctr. de la Llacuna, 9",Consorci Sociosanitari de Santa Coloma de Queralt,9 mesosinfo,46,24,70
10309,Residència assistida per a gent gran - temporal o permanent,Residència assistida Policlínica Comarcal del Vendrell,"Av. Santa Oliva, 51-53","Policlínica Comarcal de El Vendrell, S.L.",4 mesosinfo,24,,
10310,Residència assistida per a gent gran - temporal o permanent,Residència per a la gent gran el Vilar,"C. del Vilar, 2",Fundació Pública Municipal el Vilar,1 any i 3 mesosinfo,53,37,90
10311,Residència assistida per a gent gran - temporal o permanent,Residència Les Alzines,"Av. Reina Maria Cristina, 17 (Antic hospital C. Roja)","Mayorex, SL",4 mesosinfo,117,34,151
10312,Residència assistida per a gent gran - temporal o permanent,Residencial Tarragona,"Av. Catalunya, 54","Sanitas Mayores, SL",1 any i 8 mesosinfo,99,113,212
10313,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Mare de Déu de la Mercè,"C. Camí de la Cuixa, 1-B",Generalitat de Catalunya,1 any i 1 mesinfo,180,,
10314,Residència assistida per a gent gran - temporal o permanent,Residència Santa Tecla Ponent,C. Menorca - Barri La Granja,"Fundació Sociosanitària i Social Santa Tecla, Fundació Privada",1 any i 3 mesosinfo,93,32,125
10315,Residència assistida per a gent gran - temporal o permanent,Residència Santa Tecla Llevant,"C. Joan Fuster, s/n","Fundació Sociosanitària i Social Santa Tecla, Fundació Privada",1 any i 2 mesosinfo,43,17,60
10316,Residència assistida per a gent gran - temporal o permanent,Residència assistida Pere Badia,"C. Pere Badia, 2",Fundación Privada Pere Badia - Hospital de la Caritat de Torredembarra,1 any i 11 mesosinfo,70,23,93
10317,Residència assistida per a gent gran - temporal o permanent,Residència Diocesana d'Ancians Sant Miquel Arcàngel,"C. Poeta Vicenç Garcia, 28",Residència Diocesana d'Ancians Sant Miquel Arcàngel de Tortosa,1 any i 7 mesosinfo,75,70,145
10318,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Hospital i Llars de la Santa Creu,"C. Mossèn Valls, 1","Gestió Sanitària i Assistencial de Tortosa, Societat Anònima Municipal",1 any i 2 mesosinfo,105,,
10319,Residència assistida per a gent gran - temporal o permanent,Centre de Serveis l'Onada Tortosa (Residència Assistida),"C. Bisbe Serra, 6","Residència Tercera Edat L'Onada, SL",1 any i 6 mesosinfo,59,69,128
10320,Residència assistida per a gent gran - temporal o permanent,Residència d'Ulldecona (servei de residència assistida),"Av. Generalitat, 14",Ajuntament d'Ulldecona,1 any i 1 mesinfo,37,5,42
10321,Residència assistida per a gent gran - temporal o permanent,Residència Alt Camp,"C. Camí del Bosc, 16",Fundació privada Vilaniu per a l'atenció a la dependència,11 mesosinfo,70,21,91
10322,Residència assistida per a gent gran - temporal o permanent,Residència Santa Teresa (servei de residència assistida),"C. Santa Teresa, 4",Carmelitas Misioneras Teresianas,3 anys i 7 mesosinfo,12,88,100
10323,Residència assistida per a gent gran - temporal o permanent,Residència Casa Montserrat Cuadrada (servei de residència assistida),"C. Costa del Portal Nou, 5",Fundació privada Vilaniu per a l'atenció a la dependència,6 mesosinfo,41,11,52
10324,Residència assistida per a gent gran - temporal o permanent,Mimara Valls,"Ctr. del Plà de Santa Maria, 86",Mimara Valls Residencial SLU,3 mesosinfo,43,19,62
10326,Residència assistida per a gent gran - temporal o permanent,Residència Vandellós,"C. Dr. Alfredo Simon, 2",Ajuntament de Vandellós,Menys d’1 mesinfo,5,10,15
10327,Residència assistida per a gent gran - temporal o permanent,Residència d'Avis la Muntanyeta del Vendrell,"C. Atzavara, 5",Patronat Municipal Hospital Asil del Santíssim Salvador del Vendrell,1 any i 5 mesosinfo,79,11,90
10328,Residència assistida per a gent gran - temporal o permanent,Residència Llar Santa Anna (servei de residència assistida),"C. Dr. Olivé, 5-7",Residència Fundació Llar Santa Anna,,,32,
10330,Residència assistida per a gent gran - temporal o permanent,Residència de Deltebre,"C. Madrid, s/n","Residència Tercera Edat L'Onada, SL",6 mesosinfo,85,10,95
10331,Residència assistida per a gent gran - temporal o permanent,Centre sociosanitari i residència Colisée Salou,"Av. Pau Casals, s/n","La Saleta Care, SL",10 mesosinfo,73,26,99
10424,Residència assistida per a gent gran - temporal o permanent,Residència Maristany,"C. de la Mar Jonica, 9, Local","Residència Maristany, SL",info,2,23,25
10425,Residència assistida per a gent gran - temporal o permanent,Residencia Colisée Barcelona Paral·lel,"Av. Paral·lel, 63","La Saleta Care, SL",2 anys i 2 mesosinfo,45,222,267
10426,Residència assistida per a gent gran - temporal o permanent,Residència Maragall,"Psg. Maragall, 295-297","MAR ASSET, SL",5 mesosinfo,15,110,125
10427,Residència assistida per a gent gran - temporal o permanent,Residència Solarium,"C. Tiziano, 21-29",Comunidad Residencia Santa Cruz de Vallcarca,,,35,
10429,Residència assistida per a gent gran - temporal o permanent,Residència de Begues,"C. Ferran Muñoz, 3",Ajuntament de Begues,,,30,
10430,Residència assistida per a gent gran - temporal o permanent,Residència Assistida Berga Residencial,"Psg. de la Industria, 11",Berga Residencial S.L,,,99,
10432,Residència assistida per a gent gran - temporal o permanent,Prytanis Plaça Europa,"C. Amadeu Torner, 48","Prytanis Gran Via, SL",info,23,121,144
10433,Residència assistida per a gent gran - temporal o permanent,Residència Colisée Igualada,"C. Sant Carles, 41","La Saleta Care, SL",info,7,84,91
10434,Residència assistida per a gent gran - temporal o permanent,Residència Eixample El Prat,"C. Jaume Casanovas, 243","Residència Eixample El Prat, SL",1 any i 3 mesosinfo,19,89,108
10435,Residència assistida per a gent gran - temporal o permanent,Residència Assistida Barcelona,"C. Sant Pere, 2","Residència Barcelona, S.L.",,,73,
10436,Residència assistida per a gent gran - temporal o permanent,Residència Seniors Ceritània,"Rbl. de Montserrat, 2","Residencias Familiares para Mayores, S.L.",,,76,
10437,Residència assistida per a gent gran - temporal o permanent,Residència La Vostra Llar Terrassa,"C. Puig Novell, 20",La Vostra Llar Terrassa S.L,,,72,
10440,Residència assistida per a gent gran - temporal o permanent,Residència Assistida La Calma Residencial,"Av. Londres, 4","Calma Inversalus, SL",,,78,
10441,Residència assistida per a gent gran - temporal o permanent,Bouco Girona,"Av. Josep Tarradellas i Joan, 19","Emeis Ibérica, SAU",,,147,
10442,Residència assistida per a gent gran - temporal o permanent,Residència Assistida Palamós Mar,"C. President Macià, 8",Residencial Palamos Mar S.L.,info,17,46,63
10443,Residència assistida per a gent gran - temporal o permanent,Centre Residencial Gironès,"C. Major, 19","Sinergies pel benestar, SL",,,36,
10444,Residència assistida per a gent gran - temporal o permanent,Residència Castellserà,"C. Migdia, 8","Serveis Lleida Global Grup, SL",info,1,26,27
10445,Residència assistida per a gent gran - temporal o permanent,Residència de gent gran El Tossalet,"C. Era, 64","Persona i Valors, Fundació de Serveis i Iniciatives Socialsde les Comarques de Lleida",,,24,
10446,Residència assistida per a gent gran - temporal o permanent,Residència Assistida Clecevitam Ponent,"C. Jaume II, 57",Clece Vitam S.A,info,4,146,150
10447,Residència assistida per a gent gran - temporal o permanent,Domusvi Lleida,"C. Republica de Paraguay, 20","SAR Residencial y Asistencial,SAU",,,124,
10448,Residència assistida per a gent gran - temporal o permanent,Ballesol - Reus,"C. Batàn, 28","Intercentros Ballesol, SA",info,9,108,117
10449,Residència assistida per a gent gran - temporal o permanent,Clecevitam Daurada,"C. Maternitat d'Elna, 1",Clece Vitam S.A,info,15,157,172
10484,Residència assistida per a gent gran - temporal o permanent,Domusvi Girona Ciutat,"C. Francesc Ferrer i Girones, 14","SAR Residencial y Asistencial,SAU",,,120,
